"hgnc_symbol"	"chromosome_name"
"DHCR7"	"11"
"DHODH"	"16"
"DHRS1"	"14"
"DHRS1"	"CHR_HG1_PATCH"
"DHRS4"	"14"
"DHRS4"	"CHR_HG1_PATCH"
"DHRS7"	"14"
"DHRS7B"	"17"
"DHRSX"	"X"
"DHX15"	"4"
"DHX16"	"CHR_HSCHR6_MHC_COX_CTG1"
"DHX16"	"CHR_HSCHR6_MHC_QBL_CTG1"
"DHX16"	"CHR_HSCHR6_MHC_MCF_CTG1"
"DHX16"	"6"
"DHX16"	"CHR_HSCHR6_MHC_APD_CTG1"
"DHX16"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"DHX16"	"CHR_HSCHR6_MHC_DBB_CTG1"
"DHX16"	"CHR_HSCHR6_MHC_MANN_CTG1"
"DHX29"	"5"
"DHX30"	"3"
"DHX32"	"10"
"DHX36"	"CHR_HSCHR3_2_CTG2_1"
"DHX36"	"3"
"DHX37"	"12"
"DHX38"	"16"
"DHX9"	"1"
"DIABLO"	"12"
"DIAPH1"	"5"
"DIAPH2"	"X"
"DIDO1"	"20"
"DIMT1"	"5"
"DIP2B"	"12"
"DIS3"	"13"
"DKC1"	"X"
"DLAT"	"11"
"DLD"	"7"
"DLG1"	"3"
"DLG3"	"X"
"DLGAP4"	"20"
"DLST"	"14"
"DMBT1"	"10"
"DMD"	"X"
"DNAAF5"	"7"
"DNAJA1"	"9"
"DNAJA2"	"16"
"DNAJA3"	"16"
"DNAJA3"	"CHR_HSCHR16_3_CTG1"
"DNAJB1"	"19"
"DNAJB11"	"3"
"DNAJB6"	"7"
"DNAJC1"	"10"
"DNAJC10"	"2"
"DNAJC11"	"1"
"DNAJC13"	"3"
"DNAJC19"	"3"
"DNAJC2"	"7"
"DNAJC3"	"13"
"DNAJC7"	"17"
"DNAJC8"	"1"
"DNAJC8"	"CHR_HSCHR1_8_CTG3"
"DNAJC9"	"10"
"DNASE1L1"	"X"
"DNASE2"	"19"
"DNM1L"	"12"
"DNM2"	"19"
"DNM3"	"1"
"DNMT1"	"19"
"DNPEP"	"2"
"DNPH1"	"6"
"DNTTIP2"	"1"
"DOCK1"	"10"
"DOCK11"	"X"
"DOCK2"	"5"
"DOCK6"	"19"
"DOCK7"	"1"
"DOK3"	"5"
"DOLPP1"	"9"
"DPCD"	"10"
"DPEP1"	"16"
"DPF2"	"11"
"DPM1"	"20"
"DPM3"	"1"
"DPP3"	"11"
"DPP7"	"9"
"DPP9"	"19"
"DPT"	"1"
"DPY30"	"2"
"DPYSL2"	"8"
"DPYSL3"	"5"
"DR1"	"1"
"DRAP1"	"11"
"DRG1"	"22"
"DRG2"	"17"
"DSC2"	"18"
"DSG2"	"18"
"DSP"	"6"
"DST"	"6"
"DSTN"	"20"
"DTD1"	"20"
"DTX3L"	"3"
"DTYMK"	"2"
"DUSP23"	"1"
"DUSP3"	"17"
"DUT"	"15"
"DYM"	"18"
"DYNC1H1"	"14"
"DYNC1I2"	"2"
"DYNC1LI1"	"3"
"DYNC1LI2"	"16"
"DYNLL1"	"12"
"DYNLL2"	"17"
"DYNLRB1"	"20"
"DYNLT1"	"6"
"DYNLT3"	"X"
"DYSF"	"2"
"EBNA1BP2"	"1"
"EBP"	"X"
"ECE1"	"1"
"ECH1"	"19"
"ECH1"	"CHR_HG26_PATCH"
"ECHDC1"	"6"
"ECHS1"	"10"
"ECI1"	"16"
"ECI2"	"6"
"ECM1"	"1"
"ECSIT"	"19"
"EDC3"	"15"
"EDC4"	"16"
"EDEM3"	"1"
"EDF1"	"9"
"EEA1"	"12"
"EEF1A1"	"6"
"EEF1B2"	"2"
"EEF1B2"	"CHR_HSCHR2_6_CTG7_2"
"EEF1D"	"CHR_HSCHR8_3_CTG7"
"EEF1D"	"8"
"EEF1E1"	"6"
"EEF1G"	"11"
"EEF2"	"19"
"EEFSEC"	"3"
"EEFSEC"	"CHR_HSCHR3_9_CTG2_1"
"EFEMP1"	"2"
"EFEMP2"	"11"
"EFHD2"	"1"
"EFL1"	"15"
"EFNB1"	"X"
"EFTUD2"	"17"
"EGFR"	"7"
"EHBP1L1"	"11"
"EHD1"	"11"
"EHD2"	"19"
"EHD4"	"15"
"EHHADH"	"3"
"EIF1"	"17"
"EIF1AX"	"X"
"EIF1AY"	"Y"
"EIF2A"	"3"
"EIF2AK2"	"2"
"EIF2B1"	"12"
"EIF2B2"	"14"
"EIF2B3"	"1"
"EIF2B4"	"2"
"EIF2B5"	"3"
"EIF2D"	"1"
"EIF2S1"	"14"
"EIF2S2"	"20"
"EIF2S3"	"X"
"EIF3A"	"10"
"EIF3B"	"7"
"EIF3C"	"16"
"EIF3D"	"22"
"EIF3E"	"8"
"EIF3F"	"11"
"EIF3G"	"19"
"EIF3H"	"8"
"EIF3I"	"1"
"EIF3J"	"15"
"EIF3K"	"19"
"EIF3K"	"CHR_HG26_PATCH"
"EIF3L"	"22"
"EIF3M"	"11"
"EIF4A1"	"17"
"EIF4A2"	"3"
"EIF4A3"	"17"
"EIF4B"	"12"
"EIF4E"	"4"
"EIF4E2"	"2"
"EIF4EBP2"	"10"
"EIF4G1"	"3"
"EIF4G2"	"11"
"EIF4G3"	"1"
"EIF4H"	"7"
"EIF5"	"14"
"EIF5A"	"17"
"EIF5A"	"CHR_HG2087_PATCH"
"EIF5B"	"2"
"EIF6"	"20"
"ELAC2"	"17"
"ELANE"	"19"
"ELANE"	"CHR_HSCHR19_5_CTG2"
"ELAVL1"	"19"
"ELMO3"	"16"
"ELMOD2"	"4"
"ELN"	"7"
"ELOB"	"16"
"ELOC"	"8"
"ELOVL1"	"1"
"ELP3"	"8"
"EMC1"	"1"
"EMC10"	"19"
"EMC2"	"8"
"EMC3"	"3"
"EMC4"	"15"
"EMC8"	"16"
"EMD"	"X"
"EMG1"	"12"
"EMILIN1"	"2"
"EMILIN2"	"18"
"EML2"	"19"
"EML3"	"11"
"EML4"	"2"
"ENAH"	"1"
"ENDOD1"	"11"
"ENG"	"9"
"ENGASE"	"17"
"ENO1"	"1"
"ENO3"	"17"
"ENOPH1"	"4"
"ENTPD1"	"10"
"ENTPD5"	"14"
"ENY2"	"8"
"EPB41"	"1"
"EPB41L1"	"20"
"EPB41L2"	"6"
"EPCAM"	"2"
"EPHB2"	"1"
"EPHX1"	"1"
"EPHX2"	"8"
"EPN1"	"19"
"EPPK1"	"8"
"EPS15"	"1"
"EPS15L1"	"19"
"EPS8"	"12"
"EPS8L1"	"19"
"EPS8L2"	"11"
"EPS8L3"	"1"
"EPX"	"17"
"ERAP1"	"5"
"ERAP2"	"5"
"ERBIN"	"5"
"ERCC6L"	"X"
"ERGIC1"	"5"
"ERGIC3"	"20"
"ERH"	"14"
"ERLEC1"	"2"
"ERLIN1"	"10"
"ERLIN2"	"8"
"ERMP1"	"9"
"ERO1A"	"14"
"ERP29"	"12"
"ERP44"	"9"
"ESD"	"13"
"ESRP1"	"8"
"ESYT1"	"12"
"ESYT2"	"7"
"ETF1"	"5"
"ETFA"	"15"
"ETFB"	"19"
"ETFDH"	"4"
"ETHE1"	"19"
"EVC"	"4"
"EVL"	"14"
"EWSR1"	"22"
"EXD2"	"14"
"EXOC1"	"4"
"EXOC2"	"6"
"EXOC3"	"5"
"EXOC4"	"7"
"EXOC5"	"14"
"EXOC7"	"17"
"EXOC8"	"1"
"EXOSC10"	"1"
"EXOSC2"	"9"
"EXOSC3"	"9"
"EXOSC4"	"8"
"EXOSC5"	"19"
"EXOSC6"	"16"
"EXOSC7"	"3"
"EXOSC9"	"4"
"EZR"	"6"
"F11R"	"1"
"F12"	"5"
"F13A1"	"6"
"F2"	"11"
"F8A3"	"X"
"F9"	"X"
"FAAH"	"1"
"FABP1"	"2"
"FABP3"	"1"
"FABP5"	"8"
"FAF1"	"1"
"FAF2"	"5"
"FAH"	"15"
"FAHD1"	"16"
"FAM114A1"	"4"
"FAM114A2"	"5"
"FAM120A"	"9"
"FAM120C"	"X"
"FAM136A"	"2"
"FAM160B1"	"10"
"FAM162A"	"3"
"FAM3A"	"X"
"FAM3C"	"7"
"FAM3D"	"3"
"FAM49B"	"8"
"FAM50A"	"X"
"FAM83H"	"CHR_HSCHR8_3_CTG7"
"FAM83H"	"8"
"FAM91A1"	"8"
"FAM98A"	"2"
"FAM98B"	"15"
"FAM98C"	"19"
"FAP"	"2"
"FARP1"	"13"
"FARP2"	"2"
"FARSA"	"19"
"FARSB"	"2"
"FASN"	"17"
"FASTKD2"	"2"
"FASTKD5"	"20"
"FAT1"	"4"
"FAU"	"11"
"FBL"	"19"
"FBL"	"CHR_HG2021_PATCH"
"FBLIM1"	"1"
"FBLN1"	"22"
"FBLN2"	"3"
"FBLN5"	"14"
"FBN1"	"15"
"FBN2"	"5"
"FBP1"	"9"
"FBXL8"	"16"
"FBXO22"	"15"
"FBXO7"	"22"
"FCER1G"	"1"
"FCGBP"	"19"
"FCGBP"	"CHR_HG2021_PATCH"
"FCGRT"	"19"
"FCHO2"	"5"
"FDFT1"	"8"
"FDPS"	"1"
"FDXR"	"17"
"FECH"	"18"
"FEN1"	"11"
"FERMT1"	"20"
"FERMT2"	"14"
"FERMT3"	"11"
"FGA"	"4"
"FGB"	"4"
"FGG"	"4"
"FGL2"	"7"
"FH"	"1"
"FHL1"	"X"
"FHL2"	"2"
"FHL3"	"1"
"FIBP"	"11"
"FILIP1L"	"3"
"FIP1L1"	"4"
"FIS1"	"7"
"FKBP10"	"17"
"FKBP11"	"12"
"FKBP15"	"9"
"FKBP1A"	"20"
"FKBP2"	"11"
"FKBP3"	"14"
"FKBP4"	"12"
"FKBP5"	"6"
"FKBP8"	"19"
"FKBP9"	"7"
"FLAD1"	"1"
"FLII"	"17"
"FLII"	"CHR_HSCHR17_3_CTG1"
"FLNA"	"X"
"FLNB"	"3"
"FLNC"	"7"
"FLOT1"	"CHR_HSCHR6_MHC_COX_CTG1"
"FLOT1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"FLOT1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"FLOT1"	"6"
"FLOT1"	"CHR_HSCHR6_MHC_APD_CTG1"
"FLOT1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"FLOT1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"FLOT1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"FLOT2"	"17"
"FMNL1"	"17"
"FMOD"	"1"
"FMR1"	"X"
"FN1"	"2"
"FN3K"	"17"
"FN3KRP"	"17"
"FNDC3A"	"13"
"FNDC3B"	"3"
"FNTA"	"8"
"FOCAD"	"9"
"FOXK1"	"7"
"FOXRED1"	"11"
"FRMPD3"	"X"
"FRYL"	"4"
"FSCN1"	"7"
"FTH1"	"11"
"FTL"	"19"
"FTO"	"16"
"FTSJ1"	"X"
"FTSJ3"	"17"
"FUBP1"	"1"
"FUBP3"	"9"
"FUCA1"	"1"
"FUCA2"	"6"
"FUNDC1"	"X"
"FUNDC2"	"X"
"FUS"	"16"
"FUT8"	"14"
"FXR1"	"3"
"FYCO1"	"3"
"FYTTD1"	"3"
"G3BP1"	"5"
"G3BP2"	"4"
"G6PD"	"X"
"GAA"	"17"
"GADD45GIP1"	"19"
"GAK"	"4"
"GALE"	"1"
"GALK1"	"17"
"GALK2"	"15"
"GALM"	"2"
"GALNT1"	"18"
"GALNT2"	"1"
"GALNT3"	"2"
"GALNT7"	"4"
"GANAB"	"11"
"GAPDH"	"12"
"GAPVD1"	"9"
"GAR1"	"4"
"GART"	"CHR_HSCHR21_4_CTG1_1"
"GART"	"21"
"GATAD2A"	"19"
"GATAD2B"	"CHR_HSCHR1_1_CTG31"
"GATAD2B"	"1"
"GATD1"	"11"
"GBA"	"CHR_HSCHR1_2_CTG31"
"GBA"	"1"
"GBE1"	"3"
"GBF1"	"10"
"GBP1"	"1"
"GBP2"	"1"
"GC"	"4"
"GCA"	"2"
"GCC2"	"2"
"GCDH"	"19"
"GCLC"	"6"
"GCLM"	"1"
"GCN1"	"12"
"GDI1"	"X"
"GDI2"	"10"
"GEMIN4"	"17"
"GEMIN5"	"5"
"GET4"	"7"
"GFM1"	"3"
"GFM2"	"5"
"GFPT1"	"2"
"GGA1"	"22"
"GGCT"	"7"
"GGH"	"8"
"GGT5"	"22"
"GHDC"	"17"
"GHITM"	"10"
"GIGYF2"	"2"
"GIMAP4"	"7"
"GIPC1"	"19"
"GIPC2"	"1"
"GIT1"	"17"
"GIT2"	"12"
"GJB1"	"X"
"GK"	"X"
"GLA"	"X"
"GLB1"	"3"
"GLG1"	"16"
"GLIPR2"	"9"
"GLMN"	"1"
"GLO1"	"6"
"GLOD4"	"17"
"GLRX"	"5"
"GLRX3"	"10"
"GLRX5"	"14"
"GLS"	"2"
"GLTP"	"12"
"GLUD1"	"10"
"GLUL"	"1"
"GLYR1"	"16"
"GMDS"	"6"
"GMFB"	"14"
"GMFG"	"19"
"GMIP"	"19"
"GMPPA"	"2"
"GMPPB"	"3"
"GMPR2"	"14"
"GMPR2"	"CHR_HG1_PATCH"
"GMPS"	"3"
"GNA11"	"19"
"GNA13"	"17"
"GNAI1"	"7"
"GNAI2"	"3"
"GNAI3"	"1"
"GNAO1"	"16"
"GNAQ"	"9"
"GNAS"	"20"
"GNB1"	"1"
"GNB2"	"7"
"GNB4"	"3"
"GNE"	"9"
"GNG12"	"1"
"GNG2"	"14"
"GNG5"	"1"
"GNL1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"GNL1"	"CHR_HSCHR6_MHC_COX_CTG1"
"GNL1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"GNL1"	"6"
"GNL1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"GNL1"	"CHR_HSCHR6_MHC_APD_CTG1"
"GNL1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"GNL1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"GNL3"	"3"
"GNL3L"	"X"
"GNPAT"	"1"
"GNPDA1"	"5"
"GNPNAT1"	"14"
"GNS"	"12"
"GOLGA2"	"9"
"GOLGA3"	"12"
"GOLGA4"	"3"
"GOLGA5"	"14"
"GOLGB1"	"3"
"GOLIM4"	"3"
"GOLM1"	"9"
"GOLPH3"	"5"
"GOLPH3L"	"1"
"GOLT1B"	"12"
"GOPC"	"6"
"GORASP2"	"2"
"GOSR1"	"17"
"GOSR2"	"17"
"GOT1"	"10"
"GOT2"	"16"
"GPA33"	"1"
"GPATCH8"	"17"
"GPC1"	"2"
"GPC4"	"X"
"GPC6"	"13"
"GPD1"	"12"
"GPD1L"	"3"
"GPD2"	"2"
"GPHN"	"14"
"GPI"	"19"
"GPI"	"CHR_HSCHR19_2_CTG3_1"
"GPKOW"	"X"
"GPNMB"	"7"
"GPR89B"	"1"
"GPRC5A"	"12"
"GPS1"	"17"
"GPX1"	"3"
"GPX2"	"14"
"GPX3"	"5"
"GPX4"	"19"
"GPX7"	"1"
"GRB2"	"17"
"GREM1"	"15"
"GREM1"	"CHR_HSCHR15_4_CTG8"
"GREM1"	"CHR_HSCHR15_6_CTG8"
"GRHPR"	"9"
"GRIPAP1"	"X"
"GRK2"	"11"
"GRN"	"17"
"GRPEL1"	"4"
"GRSF1"	"4"
"GRWD1"	"19"
"GSDMB"	"17"
"GSDMD"	"CHR_HSCHR8_3_CTG7"
"GSDMD"	"8"
"GSK3A"	"19"
"GSK3B"	"3"
"GSN"	"9"
"GSPT1"	"16"
"GSPT2"	"X"
"GSR"	"8"
"GSS"	"20"
"GSTK1"	"7"
"GSTM2"	"1"
"GSTM3"	"1"
"GSTO1"	"10"
"GSTP1"	"11"
"GSTT1"	"CHR_HSCHR22_1_CTG7"
"GTF2B"	"1"
"GTF2E1"	"3"
"GTF2F1"	"19"
"GTF2F2"	"13"
"GTF2I"	"7"
"GTF3C1"	"16"
"GTF3C3"	"2"
"GTF3C4"	"9"
"GTF3C5"	"9"
"GTPBP1"	"22"
"GTPBP10"	"7"
"GTPBP4"	"10"
"GTPBP6"	"X"
"GUF1"	"4"
"GUSB"	"7"
"GYG1"	"3"
"GYS1"	"19"
"H6PD"	"1"
"HACD3"	"15"
"HADH"	"4"
"HADHA"	"2"
"HADHB"	"2"
"HAGH"	"16"
"HARS2"	"5"
"HAT1"	"2"
"HAX1"	"1"
"HBA1"	"16"
"HBB"	"11"
"HBD"	"11"
"HBS1L"	"6"
"HCCS"	"X"
"HCFC1"	"X"
"HCLS1"	"3"
"HDAC1"	"1"
"HDAC2"	"6"
"HDAC6"	"X"
"HDAC8"	"X"
"HDGF"	"1"
"HDHD3"	"9"
"HDHD5"	"22"
"HDLBP"	"2"
"HEATR1"	"1"
"HEATR3"	"16"
"HEATR5B"	"2"
"HEBP1"	"12"
"HEBP2"	"6"
"HECTD1"	"14"
"HECTD3"	"1"
"HEPH"	"X"
"HERC4"	"10"
"HEXA"	"15"
"HEXB"	"5"
"HGH1"	"8"
"HGS"	"17"
"HIBADH"	"7"
"HIBCH"	"2"
"HID1"	"17"
"HIGD1A"	"3"
"HINT1"	"5"
"HINT2"	"9"
"HINT3"	"6"
"HIP1"	"7"
"HIP1R"	"12"
"HK1"	"10"
"HK2"	"2"
"HK3"	"5"
"HKDC1"	"10"
"HLA-A"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_APD_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-A"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-A"	"6"
"HLA-B"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-B"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-B"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-B"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-B"	"6"
"HLA-B"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-C"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-C"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-C"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-C"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-C"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-C"	"6"
"HLA-C"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_APD_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-DPB1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-DPB1"	"6"
"HLA-DQB1"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-DQB1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-DQB1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-DQB1"	"6"
"HLA-DQB1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-DQB1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-DQB1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-DRA"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-DRA"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-DRA"	"6"
"HLA-DRA"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HLA-DRA"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-DRA"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HLA-DRA"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-DRB1"	"CHR_HSCHR6_MHC_COX_CTG1"
"HLA-DRB1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"HLA-DRB1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HLA-DRB1"	"6"
"HLA-DRB1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HLA-DRB1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HM13"	"20"
"HMBS"	"11"
"HMGA1"	"6"
"HMGB1"	"13"
"HMGB2"	"4"
"HMGB3"	"X"
"HMGCL"	"1"
"HMGCS1"	"5"
"HMGCS2"	"1"
"HMGN1"	"21"
"HMGN2"	"1"
"HMGN4"	"6"
"HMOX1"	"22"
"HMOX2"	"16"
"HMOX2"	"CHR_HSCHR16_3_CTG1"
"HNF4A"	"20"
"HNMT"	"2"
"HNRNPA0"	"5"
"HNRNPA1"	"12"
"HNRNPA2B1"	"7"
"HNRNPA3"	"2"
"HNRNPAB"	"5"
"HNRNPC"	"14"
"HNRNPD"	"4"
"HNRNPDL"	"4"
"HNRNPF"	"10"
"HNRNPH1"	"5"
"HNRNPH1"	"CHR_HG30_PATCH"
"HNRNPH2"	"X"
"HNRNPH3"	"10"
"HNRNPK"	"9"
"HNRNPL"	"19"
"HNRNPL"	"CHR_HG26_PATCH"
"HNRNPLL"	"2"
"HNRNPM"	"19"
"HNRNPR"	"1"
"HNRNPR"	"CHR_HSCHR1_4_CTG3"
"HNRNPU"	"1"
"HNRNPUL1"	"19"
"HNRNPUL2"	"11"
"HOOK1"	"1"
"HOOK3"	"8"
"HP"	"16"
"HP1BP3"	"1"
"HPCAL1"	"2"
"HPF1"	"4"
"HPRT1"	"X"
"HPX"	"11"
"HRG"	"3"
"HS1BP3"	"2"
"HS2ST1"	"1"
"HSD11B2"	"16"
"HSD17B10"	"X"
"HSD17B11"	"4"
"HSD17B12"	"11"
"HSD17B2"	"16"
"HSD17B4"	"5"
"HSD17B7"	"1"
"HSD17B8"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HSD17B8"	"CHR_HSCHR6_MHC_MANN_CTG1"
"HSD17B8"	"CHR_HSCHR6_MHC_COX_CTG1"
"HSD17B8"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HSD17B8"	"CHR_HSCHR6_MHC_MCF_CTG1"
"HSD17B8"	"6"
"HSDL2"	"9"
"HSP90AA1"	"14"
"HSP90AB1"	"6"
"HSP90B1"	"12"
"HSPA12A"	"10"
"HSPA13"	"21"
"HSPA14"	"10"
"HSPA1A"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HSPA1A"	"CHR_HSCHR6_MHC_APD_CTG1"
"HSPA1A"	"6"
"HSPA1A"	"CHR_HSCHR6_MHC_COX_CTG1"
"HSPA1A"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HSPA1L"	"CHR_HSCHR6_MHC_DBB_CTG1"
"HSPA1L"	"CHR_HSCHR6_MHC_APD_CTG1"
"HSPA1L"	"6"
"HSPA1L"	"CHR_HSCHR6_MHC_COX_CTG1"
"HSPA1L"	"CHR_HSCHR6_MHC_QBL_CTG1"
"HSPA2"	"14"
"HSPA4"	"5"
"HSPA4L"	"4"
"HSPA5"	"9"
"HSPA6"	"1"
"HSPA8"	"11"
"HSPA9"	"5"
"HSPB1"	"7"
"HSPB6"	"19"
"HSPBP1"	"19"
"HSPD1"	"2"
"HSPE1"	"2"
"HSPE1-MOB4"	"2"
"HSPG2"	"1"
"HSPH1"	"13"
"HTATIP2"	"11"
"HTATSF1"	"X"
"HTRA1"	"10"
"HTRA2"	"2"
"HTT"	"4"
"HUWE1"	"X"
"HYOU1"	"11"
"HYOU1"	"CHR_HG2217_PATCH"
"IAH1"	"2"
"IARS2"	"1"
"IBA57"	"1"
"ICAM1"	"19"
"ICAM2"	"17"
"IDE"	"10"
"IDH1"	"2"
"IDH2"	"15"
"IDH3A"	"15"
"IDH3B"	"20"
"IDH3G"	"X"
"IER3IP1"	"18"
"IFI16"	"1"
"IFI30"	"19"
"IFI35"	"17"
"IFIT5"	"10"
"IFT27"	"22"
"IGBP1"	"X"
"IGF2BP2"	"3"
"IGF2BP3"	"7"
"IGF2R"	"6"
"IGFALS"	"16"
"IGFBP7"	"4"
"IGLL5"	"22"
"IK"	"5"
"IKBIP"	"12"
"IKBKG"	"X"
"IL16"	"15"
"IL18"	"11"
"IL4I1"	"19"
"ILF2"	"1"
"ILF3"	"19"
"ILK"	"11"
"ILKAP"	"2"
"ILVBL"	"19"
"IMMT"	"2"
"IMP3"	"15"
"IMPDH1"	"7"
"IMPDH2"	"3"
"INF2"	"14"
"INPP1"	"2"
"INPP4B"	"4"
"INPP5D"	"2"
"INPP5D"	"CHR_HG2232_PATCH"
"INPPL1"	"11"
"INTS1"	"7"
"INTS11"	"1"
"INTS14"	"15"
"INTS2"	"17"
"INTS3"	"1"
"INTS3"	"CHR_HSCHR1_1_CTG31"
"INTS4"	"11"
"INTS5"	"11"
"INTS7"	"1"
"IPO4"	"14"
"IPO4"	"CHR_HG1_PATCH"
"IPO5"	"13"
"IPO7"	"11"
"IPO8"	"12"
"IPO9"	"1"
"IQGAP1"	"15"
"IQGAP2"	"5"
"IRAK1"	"X"
"IRF2BP1"	"19"
"IRF2BP2"	"1"
"IRF3"	"19"
"IRGQ"	"19"
"ISG15"	"1"
"ISG20"	"15"
"ISLR"	"15"
"ISLR"	"CHR_HG2198_PATCH"
"ISOC1"	"5"
"ISOC2"	"19"
"IST1"	"16"
"ITCH"	"20"
"ITGA1"	"5"
"ITGA2"	"5"
"ITGA3"	"17"
"ITGA5"	"12"
"ITGA6"	"2"
"ITGA7"	"12"
"ITGAM"	"16"
"ITGAV"	"2"
"ITGAX"	"16"
"ITGB1"	"10"
"ITGB2"	"21"
"ITGB4"	"17"
"ITGB5"	"3"
"ITGB6"	"2"
"ITIH1"	"3"
"ITIH2"	"10"
"ITIH3"	"3"
"ITIH4"	"3"
"ITLN1"	"1"
"ITPA"	"20"
"ITPK1"	"CHR_HSCHR14_7_CTG1"
"ITPK1"	"14"
"ITPR2"	"12"
"ITPR3"	"6"
"ITSN1"	"21"
"IVD"	"15"
"JAGN1"	"3"
"JCHAIN"	"4"
"JUP"	"17"
"KANK2"	"19"
"KATNA1"	"6"
"KBTBD11"	"8"
"KBTBD11"	"CHR_HSCHR8_8_CTG1"
"KCMF1"	"2"
"KCNN4"	"19"
"KCTD12"	"13"
"KDM1A"	"1"
"KDM3B"	"5"
"KDM5C"	"X"
"KDM6A"	"X"
"KDSR"	"18"
"KHDRBS1"	"1"
"KHSRP"	"19"
"KIAA1217"	"10"
"KIAA2013"	"1"
"KIF13B"	"8"
"KIF2A"	"5"
"KIF4A"	"X"
"KIF5B"	"10"
"KLC1"	"14"
"KLC4"	"6"
"KLKB1"	"4"
"KNG1"	"3"
"KPNA1"	"3"
"KPNA2"	"17"
"KPNA3"	"13"
"KPNA4"	"3"
"KPNA6"	"1"
"KPNB1"	"17"
"KRAS"	"12"
"KRR1"	"12"
"KRT10"	"17"
"KRT17"	"17"
"KRT18"	"12"
"KRT19"	"17"
"KRT2"	"12"
"KRT20"	"CHR_HSCHR17_4_CTG4"
"KRT20"	"17"
"KRT8"	"12"
"KRT82"	"12"
"KRT9"	"17"
"KRTCAP2"	"1"
"KTN1"	"14"
"KYAT3"	"1"
"L1CAM"	"X"
"L2HGDH"	"14"
"LACTB"	"15"
"LACTB2"	"8"
"LAD1"	"1"
"LAGE3"	"X"
"LAMA3"	"18"
"LAMA4"	"6"
"LAMA5"	"20"
"LAMB1"	"7"
"LAMB2"	"3"
"LAMB3"	"1"
"LAMC1"	"1"
"LAMC2"	"1"
"LAMP1"	"13"
"LAMP2"	"X"
"LAMTOR1"	"11"
"LAMTOR2"	"1"
"LAMTOR3"	"4"
"LAMTOR5"	"1"
